X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-122.1503,44.1914,train,1.5233740841387683E-4,7.901920230428566,0.07613769648952562
-123.6686,40.7579,train,0.01117908560733377,91.55311309777814,0.9970068267026385
-122.6175,42.27,train,0.004665333024736682,67.14800080632858,0.9115450868645126
-120.43444,38.56778,train,0.0010143347876086304,26.32996011670187,0.4098033748709835
-121.5203,45.7056,train,0.01714577651713424,98.2854099279874,0.99986539840289
-122.365,42.1178,train,8.846227184824011E-4,23.92541425913787,0.36863366546685894
-123.3814,42.1258,train,0.007866399811477229,81.46385737959966,0.9832495355586238
-123.53725084469595,41.08796883920146,train,0.013903985689386838,95.1804388259133,0.9992739952487055
-121.5203,45.7056,train,0.01714577651713424,98.2854099279874,0.99986539840289
-121.834,40.864999999066356,train,0.0037045976158344494,62.1098732814547,0.8542447287701613
-123.4047,42.0958,train,0.010073169679741709,89.31952525460824,0.9946812309166837
-123.0196,42.7754,train,0.0068141327832036734,75.62586253437988,0.9710536387351513
-122.68351138508179,41.75844631502727,train,0.0035372313562075427,60.294713572384445,0.8409952709686144
-123.46495898576246,41.07642966761672,train,0.007317016275468289,79.15921034650977,0.9777125951379908
-122.68267,41.75868,train,0.002618394205348576,51.00566661317187,0.7436383203033656
-122.9433,42.077,train,0.002887442678648296,53.48924560801744,0.7770995971507398
-123.5292,41.9907,train,0.00372900970976713,62.48285062723847,0.8560827586293511
-122.6175,42.27,train,0.004665333024736682,67.14800080632858,0.9115450868645126
-121.46333,45.715,train,0.008447994992969353,84.69627562351947,0.9876199648140959
-123.20994065599051,41.56107450231362,train,0.006657138594229116,74.27156465907133,0.9685921593887029
-123.4575,42.1394,train,0.001116406591055336,28.065042560794176,0.4403038992084434
-122.211,43.4838,train,2.6596943098031124E-4,11.804385352127078,0.12913088059311995
-122.7171,42.1837,train,9.021084360584128E-4,24.291660545720514,0.37434672296203453
-123.3814,42.1258,train,0.007866399811477229,81.46385737959966,0.9832495355586238
-121.77150579135221,40.848188142511844,train,0.00222342078448884,44.197991711859636,0.6852070077951808
-123.6686,40.7579,train,0.01117908560733377,91.55311309777814,0.9970068267026385
-123.53725084469595,41.08796883920146,train,0.013903985689386838,95.1804388259133,0.9992739952487055
-121.46333,45.715,train,0.008447994992969353,84.69627562351947,0.9876199648140959
-123.1629,42.0613,train,8.184480385311894E-4,22.425819451476876,0.34653628564614125
-122.7083,42.1947,train,8.385816698037185E-4,22.86720903900136,0.3533400440448916
-123.4341,42.1199,train,0.0021855793299265956,43.533893512737556,0.6789531554576089
-123.6686,40.7579,train,0.01117908560733377,91.55311309777814,0.9970068267026385
-123.0196,42.7754,train,0.0068141327832036734,75.62586253437988,0.9710536387351513
-121.46333,45.715,test,0.008447994992969353,84.69627562351947,0.9876199648140959
-123.0196,42.7754,test,0.0068141327832036734,75.62586253437988,0.9710536387351513
-123.3814,42.1258,test,0.007866399811477229,81.46385737959966,0.9832495355586238
-123.6686,40.7579,test,0.01117908560733377,91.55311309777814,0.9970068267026385
-121.77150579135221,40.848188142511844,test,0.00222342078448884,44.197991711859636,0.6852070077951808
-122.1503,44.1914,test,1.5233740841387683E-4,7.901920230428566,0.07613769648952562
-121.5203,45.7056,test,0.01714577651713424,98.2854099279874,0.99986539840289
-122.7463,42.1533,test,0.0020528741199945556,42.36558002969975,0.6560234334985395
-122.7171,42.1837,test,9.021084360584128E-4,24.291660545720514,0.37434672296203453
-123.46495898576246,41.07642966761672,test,0.007317016275468289,79.15921034650977,0.9777125951379908
